Year,구분,A. 시도,B. 시군구,Value
2012,아파트-전세,4.경기도,포천시,73.7
2013,아파트-전세,4.경기도,포천시,79.4
2014,아파트-전세,4.경기도,포천시,83.3
2015,아파트-전세,4.경기도,포천시,93.1
2016,아파트-전세,4.경기도,포천시,98.2
2017,아파트-전세,4.경기도,포천시,99.3
2018,아파트-전세,4.경기도,포천시,96.3
2019,아파트-전세,4.경기도,포천시,95.2
2020,아파트-전세,4.경기도,포천시,97
2021,아파트-전세,4.경기도,포천시,105.4
2003,아파트-전세,4.경기도,하남시,43.2
2004,아파트-전세,4.경기도,하남시,34.7
2005,아파트-전세,4.경기도,하남시,42.2
2006,아파트-전세,4.경기도,하남시,46.1
2007,아파트-전세,4.경기도,하남시,44.8
2008,아파트-전세,4.경기도,하남시,41
2009,아파트-전세,4.경기도,하남시,48.2
2010,아파트-전세,4.경기도,하남시,53.3
2011,아파트-전세,4.경기도,하남시,63
2012,아파트-전세,4.경기도,하남시,63.8
2013,아파트-전세,4.경기도,하남시,67.1
2014,아파트-전세,4.경기도,하남시,70.8
2015,아파트-전세,4.경기도,하남시,82
2016,아파트-전세,4.경기도,하남시,81.2
2017,아파트-전세,4.경기도,하남시,83.3
2018,아파트-전세,4.경기도,하남시,76.8
2019,아파트-전세,4.경기도,하남시,82.7
2020,아파트-전세,4.경기도,하남시,100.5
2021,아파트-전세,4.경기도,하남시,105
2003,아파트-전세,4.경기도,화성시,42.5
2004,아파트-전세,4.경기도,화성시,35.7
2005,아파트-전세,4.경기도,화성시,42.6
2006,아파트-전세,4.경기도,화성시,47.6
2007,아파트-전세,4.경기도,화성시,44.5
2008,아파트-전세,4.경기도,화성시,43.2
2009,아파트-전세,4.경기도,화성시,49.1
2010,아파트-전세,4.경기도,화성시,54
2011,아파트-전세,4.경기도,화성시,68.8
2012,아파트-전세,4.경기도,화성시,70
2013,아파트-전세,4.경기도,화성시,78.1
2014,아파트-전세,4.경기도,화성시,87.7
2015,아파트-전세,4.경기도,화성시,89.4
2016,아파트-전세,4.경기도,화성시,91.2
2017,아파트-전세,4.경기도,화성시,91
2018,아파트-전세,4.경기도,화성시,86.4
2019,아파트-전세,4.경기도,화성시,85.1
2020,아파트-전세,4.경기도,화성시,96.8
2021,아파트-전세,4.경기도,화성시,105.5
2015,아파트-월세,0.전국,,103.1
2016,아파트-월세,0.전국,,102.2
2017,아파트-월세,0.전국,,101.2
2018,아파트-월세,0.전국,,100.1
2019,아파트-월세,0.전국,,99.2
2020,아파트-월세,0.전국,,99.4
2021,아파트-월세,0.전국,,101.9
2015,아파트-월세,1.수도권,,102
2016,아파트-월세,1.수도권,,101.1
2017,아파트-월세,1.수도권,,100.6
2018,아파트-월세,1.수도권,,100.5
2019,아파트-월세,1.수도권,,99.9
2020,아파트-월세,1.수도권,,99.6
2021,아파트-월세,1.수도권,,102.3
2015,아파트-월세,2.서울특별시,,103.4
2016,아파트-월세,2.서울특별시,,101.9
2017,아파트-월세,2.서울특별시,,100.8
2018,아파트-월세,2.서울특별시,,100.4
2019,아파트-월세,2.서울특별시,,100.2
2020,아파트-월세,2.서울특별시,,99.9
2021,아파트-월세,2.서울특별시,,101.6
2015,아파트-월세,2.서울특별시,강남구,104.6
2016,아파트-월세,2.서울특별시,강남구,102.7
2017,아파트-월세,2.서울특별시,강남구,101.6
2018,아파트-월세,2.서울특별시,강남구,101.4
2019,아파트-월세,2.서울특별시,강남구,100.6
2020,아파트-월세,2.서울특별시,강남구,99.7
2021,아파트-월세,2.서울특별시,강남구,101.1
2015,아파트-월세,2.서울특별시,강동구,105.5
2016,아파트-월세,2.서울특별시,강동구,101.3
2017,아파트-월세,2.서울특별시,강동구,98.7
2018,아파트-월세,2.서울특별시,강동구,98.9
2019,아파트-월세,2.서울특별시,강동구,99.6
2020,아파트-월세,2.서울특별시,강동구,99.5
2021,아파트-월세,2.서울특별시,강동구,108
2015,아파트-월세,2.서울특별시,강북구,102.4
2016,아파트-월세,2.서울특별시,강북구,101.9
2017,아파트-월세,2.서울특별시,강북구,101
2018,아파트-월세,2.서울특별시,강북구,100.6
2019,아파트-월세,2.서울특별시,강북구,100.8
2020,아파트-월세,2.서울특별시,강북구,100.3
2021,아파트-월세,2.서울특별시,강북구,106.3
2015,아파트-월세,2.서울특별시,강서구,104.1
2016,아파트-월세,2.서울특별시,강서구,102.7
2017,아파트-월세,2.서울특별시,강서구,101.7
2018,아파트-월세,2.서울특별시,강서구,100.4
2019,아파트-월세,2.서울특별시,강서구,100.3
2020,아파트-월세,2.서울특별시,강서구,100
2021,아파트-월세,2.서울특별시,강서구,97
2015,아파트-월세,2.서울특별시,관악구,104.5
2016,아파트-월세,2.서울특별시,관악구,103
2017,아파트-월세,2.서울특별시,관악구,100.6
2018,아파트-월세,2.서울특별시,관악구,100.9
2019,아파트-월세,2.서울특별시,관악구,100.5
2020,아파트-월세,2.서울특별시,관악구,100.2
2021,아파트-월세,2.서울특별시,관악구,100.3
2015,아파트-월세,2.서울특별시,광진구,105.4
2016,아파트-월세,2.서울특별시,광진구,104.1
2017,아파트-월세,2.서울특별시,광진구,102.6
2018,아파트-월세,2.서울특별시,광진구,101.8
2019,아파트-월세,2.서울특별시,광진구,101.1
2020,아파트-월세,2.서울특별시,광진구,100.1
2021,아파트-월세,2.서울특별시,광진구,100.6
2015,아파트-월세,2.서울특별시,구로구,102.8
2016,아파트-월세,2.서울특별시,구로구,102.3
2017,아파트-월세,2.서울특별시,구로구,101.2
2018,아파트-월세,2.서울특별시,구로구,100.6
2019,아파트-월세,2.서울특별시,구로구,101
2020,아파트-월세,2.서울특별시,구로구,100.2
2021,아파트-월세,2.서울특별시,구로구,100.3
2015,아파트-월세,2.서울특별시,금천구,102.1
2016,아파트-월세,2.서울특별시,금천구,101.8
2017,아파트-월세,2.서울특별시,금천구,101.3
2018,아파트-월세,2.서울특별시,금천구,100.6
2019,아파트-월세,2.서울특별시,금천구,100
2020,아파트-월세,2.서울특별시,금천구,99.8
2021,아파트-월세,2.서울특별시,금천구,99.4
2015,아파트-월세,2.서울특별시,노원구,101.2
2016,아파트-월세,2.서울특별시,노원구,100.6
2017,아파트-월세,2.서울특별시,노원구,100.5
2018,아파트-월세,2.서울특별시,노원구,100.1
2019,아파트-월세,2.서울특별시,노원구,100.1
2020,아파트-월세,2.서울특별시,노원구,100.1
2021,아파트-월세,2.서울특별시,노원구,101.2
2015,아파트-월세,2.서울특별시,도봉구,101.3
2016,아파트-월세,2.서울특별시,도봉구,100.3
2017,아파트-월세,2.서울특별시,도봉구,99.7
2018,아파트-월세,2.서울특별시,도봉구,99.3
2019,아파트-월세,2.서울특별시,도봉구,99.5
2020,아파트-월세,2.서울특별시,도봉구,99.5
2021,아파트-월세,2.서울특별시,도봉구,102
2015,아파트-월세,2.서울특별시,동대문구,102.2
2016,아파트-월세,2.서울특별시,동대문구,101.1
2017,아파트-월세,2.서울특별시,동대문구,100.2
2018,아파트-월세,2.서울특별시,동대문구,99.9
2019,아파트-월세,2.서울특별시,동대문구,99.7
2020,아파트-월세,2.서울특별시,동대문구,100.1
2021,아파트-월세,2.서울특별시,동대문구,103.9
2015,아파트-월세,2.서울특별시,동작구,104.4
2016,아파트-월세,2.서울특별시,동작구,102.6
2017,아파트-월세,2.서울특별시,동작구,100.4
2018,아파트-월세,2.서울특별시,동작구,99.5
2019,아파트-월세,2.서울특별시,동작구,100.2
2020,아파트-월세,2.서울특별시,동작구,99.7
2021,아파트-월세,2.서울특별시,동작구,102.7
2015,아파트-월세,2.서울특별시,마포구,101.4
2016,아파트-월세,2.서울특별시,마포구,99.1
2017,아파트-월세,2.서울특별시,마포구,98.4
2018,아파트-월세,2.서울특별시,마포구,98.4
2019,아파트-월세,2.서울특별시,마포구,98.5
2020,아파트-월세,2.서울특별시,마포구,97.9
2021,아파트-월세,2.서울특별시,마포구,101.1
2015,아파트-월세,2.서울특별시,서대문구,103.8
2016,아파트-월세,2.서울특별시,서대문구,101.3
2017,아파트-월세,2.서울특별시,서대문구,100.1
2018,아파트-월세,2.서울특별시,서대문구,99.8
2019,아파트-월세,2.서울특별시,서대문구,99.9
2020,아파트-월세,2.서울특별시,서대문구,99.8
2021,아파트-월세,2.서울특별시,서대문구,99.6
2015,아파트-월세,2.서울특별시,서초구,102.7
2016,아파트-월세,2.서울특별시,서초구,100.4
2017,아파트-월세,2.서울특별시,서초구,100.1
2018,아파트-월세,2.서울특별시,서초구,100.7
2019,아파트-월세,2.서울특별시,서초구,100.9
2020,아파트-월세,2.서울특별시,서초구,100.4
2021,아파트-월세,2.서울특별시,서초구,104.5
2015,아파트-월세,2.서울특별시,성동구,102.6
2016,아파트-월세,2.서울특별시,성동구,101.4
2017,아파트-월세,2.서울특별시,성동구,99.8
2018,아파트-월세,2.서울특별시,성동구,99.8
2019,아파트-월세,2.서울특별시,성동구,99.7
2020,아파트-월세,2.서울특별시,성동구,99.7
2021,아파트-월세,2.서울특별시,성동구,102.3
2015,아파트-월세,2.서울특별시,성북구,103.8
2016,아파트-월세,2.서울특별시,성북구,101.6
2017,아파트-월세,2.서울특별시,성북구,100.8
2018,아파트-월세,2.서울특별시,성북구,100.4
2019,아파트-월세,2.서울특별시,성북구,100.2
2020,아파트-월세,2.서울특별시,성북구,100
2021,아파트-월세,2.서울특별시,성북구,101.2
2015,아파트-월세,2.서울특별시,송파구,103.6
2016,아파트-월세,2.서울특별시,송파구,103.7
2017,아파트-월세,2.서울특별시,송파구,101.9
2018,아파트-월세,2.서울특별시,송파구,101.7
2019,아파트-월세,2.서울특별시,송파구,101
2020,아파트-월세,2.서울특별시,송파구,100.6
2021,아파트-월세,2.서울특별시,송파구,101
2015,아파트-월세,2.서울특별시,양천구,109.3
2016,아파트-월세,2.서울특별시,양천구,106.3
2017,아파트-월세,2.서울특별시,양천구,105.1
2018,아파트-월세,2.서울특별시,양천구,101.9
2019,아파트-월세,2.서울특별시,양천구,100.3
2020,아파트-월세,2.서울특별시,양천구,99.8
2021,아파트-월세,2.서울특별시,양천구,103.8
2015,아파트-월세,2.서울특별시,영등포구,103
2016,아파트-월세,2.서울특별시,영등포구,101.6
2017,아파트-월세,2.서울특별시,영등포구,100.6
2018,아파트-월세,2.서울특별시,영등포구,100.5
2019,아파트-월세,2.서울특별시,영등포구,100.2
2020,아파트-월세,2.서울특별시,영등포구,100
2021,아파트-월세,2.서울특별시,영등포구,100.4
2015,아파트-월세,2.서울특별시,용산구,100.9
2016,아파트-월세,2.서울특별시,용산구,100
2017,아파트-월세,2.서울특별시,용산구,99.3
2018,아파트-월세,2.서울특별시,용산구,99.3
2019,아파트-월세,2.서울특별시,용산구,99.5
2020,아파트-월세,2.서울특별시,용산구,99.6
2021,아파트-월세,2.서울특별시,용산구,101
2015,아파트-월세,2.서울특별시,은평구,104
2016,아파트-월세,2.서울특별시,은평구,102.2
2017,아파트-월세,2.서울특별시,은평구,100.5
2018,아파트-월세,2.서울특별시,은평구,100.1
2019,아파트-월세,2.서울특별시,은평구,100.2
2020,아파트-월세,2.서울특별시,은평구,100.1
2021,아파트-월세,2.서울특별시,은평구,100.1
2015,아파트-월세,2.서울특별시,종로구,104.7
2016,아파트-월세,2.서울특별시,종로구,103.3
2017,아파트-월세,2.서울특별시,종로구,100.8
2018,아파트-월세,2.서울특별시,종로구,100
2019,아파트-월세,2.서울특별시,종로구,99.3
2020,아파트-월세,2.서울특별시,종로구,99.9
2021,아파트-월세,2.서울특별시,종로구,100.4
2015,아파트-월세,2.서울특별시,중구,103.1
2016,아파트-월세,2.서울특별시,중구,101.6
2017,아파트-월세,2.서울특별시,중구,100.5
2018,아파트-월세,2.서울특별시,중구,100.4
2019,아파트-월세,2.서울특별시,중구,100.1
2020,아파트-월세,2.서울특별시,중구,100
2021,아파트-월세,2.서울특별시,중구,101.6
2015,아파트-월세,2.서울특별시,중랑구,102.3
2016,아파트-월세,2.서울특별시,중랑구,101.2
2017,아파트-월세,2.서울특별시,중랑구,100.7
2018,아파트-월세,2.서울특별시,중랑구,100.4
2019,아파트-월세,2.서울특별시,중랑구,100.5
2020,아파트-월세,2.서울특별시,중랑구,100.4
2021,아파트-월세,2.서울특별시,중랑구,100.4
2015,아파트-월세,3.인천광역시,,99.5
2016,아파트-월세,3.인천광역시,,99.6
2017,아파트-월세,3.인천광역시,,99.5
2018,아파트-월세,3.인천광역시,,99.4
2019,아파트-월세,3.인천광역시,,98.8
2020,아파트-월세,3.인천광역시,,98.5
2021,아파트-월세,3.인천광역시,,103.3
2015,아파트-월세,3.인천광역시,계양구,101.4
2016,아파트-월세,3.인천광역시,계양구,101.1
2017,아파트-월세,3.인천광역시,계양구,101.4
2018,아파트-월세,3.인천광역시,계양구,101.4
2019,아파트-월세,3.인천광역시,계양구,101
2020,아파트-월세,3.인천광역시,계양구,100.3
2021,아파트-월세,3.인천광역시,계양구,103.3
2015,아파트-월세,3.인천광역시,남동구,97.8
2016,아파트-월세,3.인천광역시,남동구,97.9
2017,아파트-월세,3.인천광역시,남동구,98
2018,아파트-월세,3.인천광역시,남동구,98
2019,아파트-월세,3.인천광역시,남동구,97.9
2020,아파트-월세,3.인천광역시,남동구,98
2021,아파트-월세,3.인천광역시,남동구,101
2015,아파트-월세,3.인천광역시,동구,98.8
2016,아파트-월세,3.인천광역시,동구,100
2017,아파트-월세,3.인천광역시,동구,100.2
2018,아파트-월세,3.인천광역시,동구,100.1
2019,아파트-월세,3.인천광역시,동구,100.2
2020,아파트-월세,3.인천광역시,동구,100.3
2021,아파트-월세,3.인천광역시,동구,100.4
2015,아파트-월세,3.인천광역시,미추홀구,101.8
2016,아파트-월세,3.인천광역시,미추홀구,101.7
2017,아파트-월세,3.인천광역시,미추홀구,101.5
2018,아파트-월세,3.인천광역시,미추홀구,101.5
2019,아파트-월세,3.인천광역시,미추홀구,100.8
2020,아파트-월세,3.인천광역시,미추홀구,100.4
2021,아파트-월세,3.인천광역시,미추홀구,102.3
2015,아파트-월세,3.인천광역시,부평구,102
2016,아파트-월세,3.인천광역시,부평구,102.7
2017,아파트-월세,3.인천광역시,부평구,102.3
2018,아파트-월세,3.인천광역시,부평구,102.3
2019,아파트-월세,3.인천광역시,부평구,101.7
2020,아파트-월세,3.인천광역시,부평구,100.7
2021,아파트-월세,3.인천광역시,부평구,101.5
2015,아파트-월세,3.인천광역시,서구,101.3
2016,아파트-월세,3.인천광역시,서구,100.8
2017,아파트-월세,3.인천광역시,서구,100.4
2018,아파트-월세,3.인천광역시,서구,100.3
2019,아파트-월세,3.인천광역시,서구,100.2
2020,아파트-월세,3.인천광역시,서구,99.3
2021,아파트-월세,3.인천광역시,서구,101.8
2015,아파트-월세,3.인천광역시,연수구,94.2
2016,아파트-월세,3.인천광역시,연수구,94.3
2017,아파트-월세,3.인천광역시,연수구,94.3
2018,아파트-월세,3.인천광역시,연수구,93.8
2019,아파트-월세,3.인천광역시,연수구,92
2020,아파트-월세,3.인천광역시,연수구,93.3
2021,아파트-월세,3.인천광역시,연수구,111.1
2015,아파트-월세,3.인천광역시,중구,101.4
2016,아파트-월세,3.인천광역시,중구,100.9
2017,아파트-월세,3.인천광역시,중구,100.8
2018,아파트-월세,3.인천광역시,중구,101.1
2019,아파트-월세,3.인천광역시,중구,99.5
2020,아파트-월세,3.인천광역시,중구,98.5
2021,아파트-월세,3.인천광역시,중구,100.6
2015,아파트-월세,4.경기도,,101.7
2016,아파트-월세,4.경기도,,101
2017,아파트-월세,4.경기도,,100.7
2018,아파트-월세,4.경기도,,100.8
2019,아파트-월세,4.경기도,,99.9
2020,아파트-월세,4.경기도,,99.6
2021,아파트-월세,4.경기도,,102.4
2015,아파트-월세,4.경기도,고양시,101.3
2016,아파트-월세,4.경기도,고양시,101.2
2017,아파트-월세,4.경기도,고양시,101.2
2018,아파트-월세,4.경기도,고양시,101.2
2019,아파트-월세,4.경기도,고양시,101.3
2020,아파트-월세,4.경기도,고양시,100.6
2021,아파트-월세,4.경기도,고양시,103
2015,아파트-월세,4.경기도,과천시,103.8
2016,아파트-월세,4.경기도,과천시,102.1
2017,아파트-월세,4.경기도,과천시,102.7
2018,아파트-월세,4.경기도,과천시,101.3
2019,아파트-월세,4.경기도,과천시,97.5
2020,아파트-월세,4.경기도,과천시,99.1
2021,아파트-월세,4.경기도,과천시,101.9
2015,아파트-월세,4.경기도,광명시,105.1
2016,아파트-월세,4.경기도,광명시,103.4
2017,아파트-월세,4.경기도,광명시,101.6
2018,아파트-월세,4.경기도,광명시,101.6
2019,아파트-월세,4.경기도,광명시,101.2
2020,아파트-월세,4.경기도,광명시,100.2
2021,아파트-월세,4.경기도,광명시,101.2
2015,아파트-월세,4.경기도,광주시,96.6
2016,아파트-월세,4.경기도,광주시,96.6
2017,아파트-월세,4.경기도,광주시,97
2018,아파트-월세,4.경기도,광주시,96.8
2019,아파트-월세,4.경기도,광주시,96.9
2020,아파트-월세,4.경기도,광주시,97.5
2021,아파트-월세,4.경기도,광주시,103
2015,아파트-월세,4.경기도,구리시,100.8
2016,아파트-월세,4.경기도,구리시,100.2
2017,아파트-월세,4.경기도,구리시,100
2018,아파트-월세,4.경기도,구리시,100.6
2019,아파트-월세,4.경기도,구리시,100.9
2020,아파트-월세,4.경기도,구리시,99.5
2021,아파트-월세,4.경기도,구리시,101.6
2015,아파트-월세,4.경기도,군포시,104.1
2016,아파트-월세,4.경기도,군포시,101.1
2017,아파트-월세,4.경기도,군포시,100.7
2018,아파트-월세,4.경기도,군포시,100.9
2019,아파트-월세,4.경기도,군포시,101.3
2020,아파트-월세,4.경기도,군포시,100.4
2021,아파트-월세,4.경기도,군포시,101.2
2015,아파트-월세,4.경기도,김포시,100.6
2016,아파트-월세,4.경기도,김포시,100.3
2017,아파트-월세,4.경기도,김포시,100.6
2018,아파트-월세,4.경기도,김포시,100.6
2019,아파트-월세,4.경기도,김포시,100.7
2020,아파트-월세,4.경기도,김포시,100.2
2021,아파트-월세,4.경기도,김포시,103.6
2015,아파트-월세,4.경기도,남양주시,98.6
2016,아파트-월세,4.경기도,남양주시,97.6
2017,아파트-월세,4.경기도,남양주시,97.1
2018,아파트-월세,4.경기도,남양주시,97
2019,아파트-월세,4.경기도,남양주시,96.7
2020,아파트-월세,4.경기도,남양주시,96.7
2021,아파트-월세,4.경기도,남양주시,101.8
2015,아파트-월세,4.경기도,동두천시,97.2
2016,아파트-월세,4.경기도,동두천시,96.6
2017,아파트-월세,4.경기도,동두천시,96.9
2018,아파트-월세,4.경기도,동두천시,96.9
2019,아파트-월세,4.경기도,동두천시,96
2020,아파트-월세,4.경기도,동두천시,96.2
2021,아파트-월세,4.경기도,동두천시,102.7
2015,아파트-월세,4.경기도,부천시,100.9
2016,아파트-월세,4.경기도,부천시,100.3
2017,아파트-월세,4.경기도,부천시,100.2
2018,아파트-월세,4.경기도,부천시,100.2
2019,아파트-월세,4.경기도,부천시,100.1
2020,아파트-월세,4.경기도,부천시,99.3
2021,아파트-월세,4.경기도,부천시,99.8
2015,아파트-월세,4.경기도,성남시,99.7
2016,아파트-월세,4.경기도,성남시,98.9
2017,아파트-월세,4.경기도,성남시,98.3
2018,아파트-월세,4.경기도,성남시,99.1
2019,아파트-월세,4.경기도,성남시,99.3
2020,아파트-월세,4.경기도,성남시,99.5
2021,아파트-월세,4.경기도,성남시,100.3
2015,아파트-월세,4.경기도,수원시,102.3
2016,아파트-월세,4.경기도,수원시,101.5
2017,아파트-월세,4.경기도,수원시,101.1
2018,아파트-월세,4.경기도,수원시,101.4
2019,아파트-월세,4.경기도,수원시,99.7
2020,아파트-월세,4.경기도,수원시,99.7
2021,아파트-월세,4.경기도,수원시,102.5
2015,아파트-월세,4.경기도,시흥시,101.1
2016,아파트-월세,4.경기도,시흥시,101.1
2017,아파트-월세,4.경기도,시흥시,101
2018,아파트-월세,4.경기도,시흥시,101.6
2019,아파트-월세,4.경기도,시흥시,101.5
2020,아파트-월세,4.경기도,시흥시,101.1
2021,아파트-월세,4.경기도,시흥시,106.6
2015,아파트-월세,4.경기도,안산시,104
2016,아파트-월세,4.경기도,안산시,101.9
2017,아파트-월세,4.경기도,안산시,101.5
2018,아파트-월세,4.경기도,안산시,102.5
2019,아파트-월세,4.경기도,안산시,101.7
2020,아파트-월세,4.경기도,안산시,100.5
2021,아파트-월세,4.경기도,안산시,104.9
2015,아파트-월세,4.경기도,안성시,100.8
2016,아파트-월세,4.경기도,안성시,100.7
2017,아파트-월세,4.경기도,안성시,100.5
2018,아파트-월세,4.경기도,안성시,100.1
2019,아파트-월세,4.경기도,안성시,100.3
2020,아파트-월세,4.경기도,안성시,99.9
2021,아파트-월세,4.경기도,안성시,108.6
2015,아파트-월세,4.경기도,안양시,101.8
2016,아파트-월세,4.경기도,안양시,99.9
2017,아파트-월세,4.경기도,안양시,99.6
2018,아파트-월세,4.경기도,안양시,99.8
2019,아파트-월세,4.경기도,안양시,100.1
2020,아파트-월세,4.경기도,안양시,100.1
2021,아파트-월세,4.경기도,안양시,100.6
2015,아파트-월세,4.경기도,양주시,101.7
2016,아파트-월세,4.경기도,양주시,101.9
2017,아파트-월세,4.경기도,양주시,102
2018,아파트-월세,4.경기도,양주시,102
2019,아파트-월세,4.경기도,양주시,100.5
2020,아파트-월세,4.경기도,양주시,99.1
2021,아파트-월세,4.경기도,양주시,101.1
2015,아파트-월세,4.경기도,여주시,100.7
2016,아파트-월세,4.경기도,여주시,99.9
2017,아파트-월세,4.경기도,여주시,99.8
2018,아파트-월세,4.경기도,여주시,99.7
2019,아파트-월세,4.경기도,여주시,99.5
2020,아파트-월세,4.경기도,여주시,99.7
2021,아파트-월세,4.경기도,여주시,101.9
2015,아파트-월세,4.경기도,오산시,104.6
2016,아파트-월세,4.경기도,오산시,105
2017,아파트-월세,4.경기도,오산시,105.2
2018,아파트-월세,4.경기도,오산시,102.8
2019,아파트-월세,4.경기도,오산시,100.2
2020,아파트-월세,4.경기도,오산시,99.6
2021,아파트-월세,4.경기도,오산시,105.6
2015,아파트-월세,4.경기도,용인시,102.2
2016,아파트-월세,4.경기도,용인시,101.9
2017,아파트-월세,4.경기도,용인시,101.9
2018,아파트-월세,4.경기도,용인시,101.7
2019,아파트-월세,4.경기도,용인시,99.8
2020,아파트-월세,4.경기도,용인시,99.4
2021,아파트-월세,4.경기도,용인시,101.5
2015,아파트-월세,4.경기도,의왕시,100.4
2016,아파트-월세,4.경기도,의왕시,100.1
2017,아파트-월세,4.경기도,의왕시,99.9
2018,아파트-월세,4.경기도,의왕시,100
2019,아파트-월세,4.경기도,의왕시,100.8
2020,아파트-월세,4.경기도,의왕시,99.2
2021,아파트-월세,4.경기도,의왕시,103
2015,아파트-월세,4.경기도,의정부시,101
2016,아파트-월세,4.경기도,의정부시,99.9
2017,아파트-월세,4.경기도,의정부시,99.9
2018,아파트-월세,4.경기도,의정부시,99.9
2019,아파트-월세,4.경기도,의정부시,99.8
2020,아파트-월세,4.경기도,의정부시,99.3
2021,아파트-월세,4.경기도,의정부시,102.4
2015,아파트-월세,4.경기도,이천시,100.5
2016,아파트-월세,4.경기도,이천시,100.6
2017,아파트-월세,4.경기도,이천시,100.7
2018,아파트-월세,4.경기도,이천시,100.3
2019,아파트-월세,4.경기도,이천시,100.1
2020,아파트-월세,4.경기도,이천시,100.2
2021,아파트-월세,4.경기도,이천시,101.8
2015,아파트-월세,4.경기도,파주시,105.1
2016,아파트-월세,4.경기도,파주시,104.6
2017,아파트-월세,4.경기도,파주시,104.6
2018,아파트-월세,4.경기도,파주시,102.2
2019,아파트-월세,4.경기도,파주시,101.4
2020,아파트-월세,4.경기도,파주시,100.2
2021,아파트-월세,4.경기도,파주시,102.7
2015,아파트-월세,4.경기도,평택시,103.5
2016,아파트-월세,4.경기도,평택시,103.6
2017,아파트-월세,4.경기도,평택시,103.2
2018,아파트-월세,4.경기도,평택시,104.1
2019,아파트-월세,4.경기도,평택시,96.9
2020,아파트-월세,4.경기도,평택시,97.9
2021,아파트-월세,4.경기도,평택시,105.5
2015,아파트-월세,4.경기도,포천시,100.4
2016,아파트-월세,4.경기도,포천시,99.9
2017,아파트-월세,4.경기도,포천시,99.7
2018,아파트-월세,4.경기도,포천시,100.1
2019,아파트-월세,4.경기도,포천시,100.2
2020,아파트-월세,4.경기도,포천시,100
2021,아파트-월세,4.경기도,포천시,102.4
2015,아파트-월세,4.경기도,하남시,97.9
2016,아파트-월세,4.경기도,하남시,97.6
2017,아파트-월세,4.경기도,하남시,96.8
2018,아파트-월세,4.경기도,하남시,98.8
2019,아파트-월세,4.경기도,하남시,95.9
2020,아파트-월세,4.경기도,하남시,100.6
2021,아파트-월세,4.경기도,하남시,101.8
2015,아파트-월세,4.경기도,화성시,104.8
2016,아파트-월세,4.경기도,화성시,103.3
2017,아파트-월세,4.경기도,화성시,102.3
2018,아파트-월세,4.경기도,화성시,103
2019,아파트-월세,4.경기도,화성시,101.3
2020,아파트-월세,4.경기도,화성시,100
2021,아파트-월세,4.경기도,화성시,101.8
